Delivery Start (CET);Delivery End (CET);SE1 High Price (EUR/MWh);SE1 Low Price (EUR/MWh);SE1 Open Price (EUR/MWh);SE1 Close Price (EUR/MWh);SE1 Average Price (EUR/MWh);SE1 Volume (MW);SE1 Buy Volume (MW);SE1 Sell Volume (MW);SE1 Average Price Last 3 H (EUR/MWh);SE1 Open Trade Time (CET);SE1 Close Trade Time (CET);SE2 High Price (EUR/MWh);SE2 Low Price (EUR/MWh);SE2 Open Price (EUR/MWh);SE2 Close Price (EUR/MWh);SE2 Average Price (EUR/MWh);SE2 Volume (MW);SE2 Buy Volume (MW);SE2 Sell Volume (MW);SE2 Average Price Last 3 H (EUR/MWh);SE2 Open Trade Time (CET);SE2 Close Trade Time (CET);SE3 High Price (EUR/MWh);SE3 Low Price (EUR/MWh);SE3 Open Price (EUR/MWh);SE3 Close Price (EUR/MWh);SE3 Average Price (EUR/MWh);SE3 Volume (MW);SE3 Buy Volume (MW);SE3 Sell Volume (MW);SE3 Average Price Last 3 H (EUR/MWh);SE3 Open Trade Time (CET);SE3 Close Trade Time (CET);SE4 High Price (EUR/MWh);SE4 Low Price (EUR/MWh);SE4 Open Price (EUR/MWh);SE4 Close Price (EUR/MWh);SE4 Average Price (EUR/MWh);SE4 Volume (MW);SE4 Buy Volume (MW);SE4 Sell Volume (MW);SE4 Average Price Last 3 H (EUR/MWh);SE4 Open Trade Time (CET);SE4 Close Trade Time (CET)
02.01.2024 08:00:00;02.01.2024 09:00:00;65.67;45.68;65.67;50;53.66;153.7;52;101.7;51.28;01.01.2024 19:06:39;02.01.2024 06:58:15;66.5;46.2;64.63;49.5;54.23;229.4;166.6;62.8;53.45;01.01.2024 18:01:51;02.01.2024 06:59:08;66.32;46.62;65.78;50.25;55.8;200.3;101.9;98.4;54.14;01.01.2024 17:00:27;02.01.2024 06:58:22;65.67;47.4;65.67;49.52;55.53;145.1;52.1;94.4;54.32;01.01.2024 19:06:39;02.01.2024 06:58:25
02.01.2024 09:00:00;02.01.2024 10:00:00;70.11;60.81;65.5;65.63;65.35;66.4;15.2;51.2;65.21;01.01.2024 19:06:39;02.01.2024 07:59:53;71.86;60;65.05;70;65.53;105.1;36.2;68.9;65.32;01.01.2024 18:01:51;02.01.2024 07:56:12;72.64;61;65.05;65.63;66.35;152.8;55;97.8;66.52;01.01.2024 18:01:51;02.01.2024 07:59:53;72.65;60.78;65.5;72.65;65.85;79.4;16.9;62.7;64.25;01.01.2024 19:06:39;02.01.2024 07:52:43
02.01.2024 10:00:00;02.01.2024 11:00:00;76.38;66.97;74.99;73.92;72.05;102.9;58.2;44.7;71.88;01.01.2024 17:02:19;02.01.2024 08:58:45;76.45;66.41;67.97;71;72.99;116;52.5;64.5;73.02;01.01.2024 18:01:51;02.01.2024 08:59:38;76;65;67.97;73.44;72.36;186.2;81.6;104.6;73.5;01.01.2024 18:01:51;02.01.2024 08:58:58;76.83;68.77;68.98;73.95;73.6;110.3;18.4;91.9;73.6;01.01.2024 19:06:39;02.01.2024 08:57:41
02.01.2024 11:00:00;02.01.2024 12:00:00;81.4;73.12;74.01;78.9;75.99;269.2;55.1;214.1;77.5;01.01.2024 17:49:52;02.01.2024 09:59:03;81.34;68.1;71.98;79.3;74.22;202.9;140.3;64.9;73.68;01.01.2024 18:00:16;02.01.2024 09:59:43;81.4;65;74.01;79;75.05;198.4;110.1;88.3;75.8;01.01.2024 17:49:52;02.01.2024 09:58:56;81.4;72.36;73.12;72.97;77.07;79.1;9;70.1;75.27;01.01.2024 19:06:39;02.01.2024 09:56:26
02.01.2024 12:00:00;02.01.2024 13:00:00;83.81;73.94;73.94;79.65;77.49;196.6;93.1;104.2;78.5;01.01.2024 19:06:39;02.01.2024 10:56:09;83.81;74.35;77.16;81.6;78.16;195.4;128.3;67.6;77.45;01.01.2024 15:00:00;02.01.2024 10:59:25;84.79;65;76.07;82.6;78.01;221.6;136.6;95.5;79.26;01.01.2024 15:00:33;02.01.2024 10:58:55;84.55;73.94;77.06;83;78.98;129.8;24.1;105.7;78.32;01.01.2024 15:00:02;02.01.2024 10:59:03
02.01.2024 13:00:00;02.01.2024 14:00:00;85.19;72.75;72.75;80.54;81.68;186.5;62.7;124.3;80.25;01.01.2024 17:23:34;02.01.2024 11:30:19;84.78;72.75;77.87;80;80;233.5;159.8;73.7;80.44;01.01.2024 15:00:00;02.01.2024 11:59:37;84.89;72.75;76.05;80.8;80.69;409.2;276.6;133.2;80.75;01.01.2024 15:06:26;02.01.2024 11:59:19;84.82;72.75;73.5;82.73;80.36;146.1;40.2;105.9;80.53;01.01.2024 16:59:38;02.01.2024 11:57:33
02.01.2024 14:00:00;02.01.2024 15:00:00;85;75.7;75.7;80.09;82.11;175.7;58.7;117.2;83.24;01.01.2024 19:06:39;02.01.2024 12:37:51;84.97;73.9;78.24;78;79.92;344.3;253.1;91.2;78.81;01.01.2024 15:00:00;02.01.2024 12:59:58;84.97;73.3;77.14;77.43;80.33;404.6;297;107.6;79.73;01.01.2024 15:00:37;02.01.2024 12:59:13;84.65;74;74;77.5;80.07;109;31.3;78.7;80.16;01.01.2024 15:00:46;02.01.2024 12:59:37
02.01.2024 15:00:00;02.01.2024 16:00:00;85;73;73;77.82;80.6;121.9;66;55.9;80.61;01.01.2024 17:19:54;02.01.2024 13:22:18;84.35;73;78.96;80;79.67;467.5;330;139.3;78.43;01.01.2024 15:00:00;02.01.2024 13:59:41;83.85;73;77.86;79.46;79.3;340.5;278.7;62;77.78;01.01.2024 15:00:44;02.01.2024 13:57:33;84.37;73;73;81;80.55;84.7;38.7;46;79.33;01.01.2024 17:19:05;02.01.2024 13:59:00
02.01.2024 16:00:00;02.01.2024 17:00:00;84.5;75.5;75.5;79.87;79.72;69.9;38;31.9;79.99;02.01.2024 04:56:14;02.01.2024 14:57:35;85.83;75.5;80.46;77.69;80.19;528;396.8;139.2;78.92;01.01.2024 15:00:00;02.01.2024 14:59:39;84.5;75.5;78.18;76.7;80.42;412.8;318;94.8;79.38;01.01.2024 15:00:09;02.01.2024 14:59:01;84.97;75.51;83.28;78.56;80.84;53.5;27;26.5;78.94;02.01.2024 06:21:23;02.01.2024 14:57:13
02.01.2024 17:00:00;02.01.2024 18:00:00;82.16;76;78.82;80.54;79.69;62;36;26;80.2;01.01.2024 15:00:02;02.01.2024 15:54:27;84;74.36;79.92;84;79.14;656.2;519.4;139.2;78.54;01.01.2024 15:00:00;02.01.2024 15:58:12;84.85;74.1;77.41;82.11;79.12;521.4;395.6;126.8;77.97;01.01.2024 15:00:09;02.01.2024 15:59:27;84.3;75.26;78.82;83.05;80.55;98;42.7;55.3;79.54;01.01.2024 15:00:02;02.01.2024 15:59:00
02.01.2024 18:00:00;02.01.2024 19:00:00;78.68;73.85;73.85;75.24;75.59;49;26.9;22.1;75.57;01.01.2024 15:00:02;02.01.2024 16:48:53;80.4;72.38;73.95;73.51;74.96;485.6;413.8;71.8;74.92;01.01.2024 15:00:00;02.01.2024 16:57:13;79.76;70.85;71.12;73.1;74.95;487.2;433.4;59.6;75.04;01.01.2024 15:04:02;02.01.2024 16:58:50;79.1;71.12;73.85;74.14;75.13;111.5;64;47.9;74.92;01.01.2024 15:00:02;02.01.2024 16:56:51
02.01.2024 19:00:00;02.01.2024 20:00:00;68.65;61.8;68.56;64.94;66.07;25;10;15;65.38;02.01.2024 04:56:14;02.01.2024 17:59:51;72.6;59.49;72.6;60.88;65.14;331.1;286.1;45;63.24;02.01.2024 01:08:35;02.01.2024 17:59:48;72.89;59.49;69.28;61.03;65.74;413.7;297;123.5;65.23;01.01.2024 23:16:41;02.01.2024 17:59:03;68.63;59.49;68.54;63.18;65.93;89.7;40.2;49.5;64.7;01.01.2024 22:59:46;02.01.2024 17:58:49
02.01.2024 20:00:00;02.01.2024 21:00:00;66.01;40.01;59.4;40.1;59.72;65;41.6;41.2;59.84;02.01.2024 04:52:19;02.01.2024 18:59:52;66.01;40.36;63.1;40.46;57.69;443.6;322.6;122.1;56.35;01.01.2024 17:00:27;02.01.2024 18:58:41;66.01;40.1;61.1;40.1;57.98;355.5;285.3;86.1;57.39;01.01.2024 18:01:42;02.01.2024 18:58:41;66.01;39.77;61.02;39.77;59.75;55;29.9;25.7;59.79;01.01.2024 17:15:11;02.01.2024 18:59:05
02.01.2024 21:00:00;02.01.2024 22:00:00;57.17;39;54.99;49.67;50.15;137.2;43.4;107.8;46.91;02.01.2024 04:52:19;02.01.2024 19:59:05;59;41.1;47.04;49.67;48.5;341.1;240.9;115.3;46.57;01.01.2024 23:28:18;02.01.2024 19:59:05;59;39.25;47.47;49.67;49.1;305.5;272.9;53.5;46.22;01.01.2024 15:00:09;02.01.2024 19:59:05;56;39.1;53.3;51;50.89;77.1;51.4;26.7;47;02.01.2024 15:10:24;02.01.2024 19:59:09
02.01.2024 22:00:00;02.01.2024 23:00:00;51.99;40.99;51.12;43.8;45.5;81;19.7;63.3;43.83;02.01.2024 04:52:19;02.01.2024 20:59:46;54.6;41;51.12;43.8;47.55;312.1;178;144.6;47.23;02.01.2024 04:52:19;02.01.2024 20:59:34;53.9;40.5;40.5;40.99;46.54;326.4;248.7;86.2;45.72;01.01.2024 15:00:09;02.01.2024 20:59:46;52.56;40.99;47;40.99;45.84;37.8;20.1;19.1;43.76;02.01.2024 16:06:22;02.01.2024 20:59:46
02.01.2024 23:00:00;03.01.2024 00:00:00;49.52;32.2;46.05;42.13;41.83;157.7;66.2;93.5;41.7;02.01.2024 04:52:19;02.01.2024 21:59:01;48.9;31.04;46.05;43;39.04;450.2;259.4;197.1;41.84;02.01.2024 04:52:19;02.01.2024 21:59:02;58.4;30;46;49.6;42.78;390.7;234.6;164.9;40.95;02.01.2024 13:03:21;02.01.2024 21:58:19;50;31.04;39.97;50;40.33;40.4;29.7;12.7;40.7;02.01.2024 14:52:11;02.01.2024 21:59:03
03.01.2024 00:00:00;03.01.2024 01:00:00;54;41.22;49.4;54;46.96;141.8;33.5;112.5;48.13;02.01.2024 15:02:03;02.01.2024 22:58:45;58.32;27.85;43.8;53.9;46.37;129.7;68;74.9;48.38;02.01.2024 16:02:48;02.01.2024 22:59:56;52.9;27.85;43.8;52.9;44.7;71.5;60.7;12.8;44.78;02.01.2024 16:02:48;02.01.2024 22:58:36;53.9;39.86;41.8;53.9;45.63;36;20.7;16.7;46.14;02.01.2024 19:10:39;02.01.2024 22:59:05
03.01.2024 01:00:00;03.01.2024 02:00:00;55;40.1;48.8;40.1;45.93;119.3;14.7;104.7;48.77;02.01.2024 15:02:03;02.01.2024 23:46:09;58.39;40.7;51;55;49.25;307.9;161.3;164.9;50.91;02.01.2024 15:00:35;02.01.2024 23:59:06;56.61;39.2;50;45.01;47.97;137.5;112;28.4;48.44;02.01.2024 15:00:51;02.01.2024 23:59:05;55;39.2;39.2;55;45.94;23.9;9.9;14.4;49.35;02.01.2024 19:15:44;02.01.2024 23:59:06
03.01.2024 02:00:00;03.01.2024 03:00:00;66.41;38.69;48.95;66.41;45.82;113.7;2;111.7;50.5;02.01.2024 15:02:03;03.01.2024 00:58:46;68.61;38.9;49.7;60.5;52.94;309.7;82.8;236;56.63;02.01.2024 15:00:14;03.01.2024 00:57:23;68.61;38.4;48.01;68.53;51.07;195.6;107.1;108.8;52.14;02.01.2024 15:01:10;03.01.2024 00:59:04;68.61;38.4;38.4;67.2;46.9;31.2;15.7;15.5;51.83;02.01.2024 20:10:26;03.01.2024 00:59:29
03.01.2024 03:00:00;03.01.2024 04:00:00;52.17;37.7;39.2;51.12;42.7;118.2;2.4;115.8;45.57;02.01.2024 15:03:13;03.01.2024 01:56:47;54;37.2;48.2;54;44.75;305.3;151.5;157.2;45.35;02.01.2024 15:00:42;03.01.2024 01:59:10;54;37.7;48.8;54;44.46;266.4;167.6;115.7;45.59;02.01.2024 15:00:42;03.01.2024 01:59:05;54;37.2;39.2;54;42.91;29.7;12;18.1;45.67;02.01.2024 15:03:13;03.01.2024 01:59:05
03.01.2024 04:00:00;03.01.2024 05:00:00;55;39.7;46.37;52.76;45.28;102.9;21.7;81.2;50.23;02.01.2024 15:02:03;03.01.2024 02:59:04;53.98;39.7;49.7;52;46.52;204.9;97.2;122.2;48.53;02.01.2024 15:00:46;03.01.2024 02:59:23;55;39.7;45;48.8;45.78;94.5;61.6;38.1;46.63;02.01.2024 15:04:46;03.01.2024 02:59:05;55;40.01;43.4;52.6;46.25;26;11;16.8;47.23;02.01.2024 22:20:32;03.01.2024 02:59:04
03.01.2024 05:00:00;03.01.2024 06:00:00;61.5;44;50.49;59.1;50.24;144.1;29.7;116.4;57.78;02.01.2024 15:02:03;03.01.2024 03:59:12;61.5;44;54.99;58.6;51.35;190.9;128.5;90.8;56.91;02.01.2024 15:25:56;03.01.2024 03:59:11;61.5;44;53;59.1;52.46;178.1;123.7;82.8;55.25;02.01.2024 15:01:07;03.01.2024 03:59:12;61.5;44;54.99;58.6;54.9;46.1;27.7;19.8;58.39;02.01.2024 15:25:53;03.01.2024 03:59:11
03.01.2024 06:00:00;03.01.2024 07:00:00;67.36;45.2;48.44;65.52;51.75;261.7;6.8;255.3;55.89;02.01.2024 15:01:01;03.01.2024 04:59:30;69.86;16.96;20.2;65.02;50.1;419.3;363.5;103.6;63.8;02.01.2024 15:00:00;03.01.2024 04:59:28;68.39;16.96;48.44;65.52;48.46;275.8;225.1;57.1;58.75;02.01.2024 15:01:01;03.01.2024 04:59:30;69.86;45.2;48.44;65.02;56.43;31.9;21.3;12.4;59.39;02.01.2024 15:01:01;03.01.2024 04:59:29
03.01.2024 07:00:00;03.01.2024 08:00:00;79.21;56.5;56.5;79.21;62.31;65.9;4.8;61.1;74.71;02.01.2024 16:24:09;03.01.2024 05:40:00;82.25;46.82;56.5;76.9;66.92;219.9;122.4;98.6;75.69;02.01.2024 16:00:54;03.01.2024 05:59:31;82.7;42.31;56.5;74.1;64.57;217.5;184.6;46.7;74.18;02.01.2024 16:24:09;03.01.2024 05:56:38;80.87;57.95;57.95;78.99;71.67;14.9;4.5;10.4;77.06;03.01.2024 02:28:51;03.01.2024 05:56:06
03.01.2024 08:00:00;03.01.2024 09:00:00;75.99;63.3;70.18;75.99;70.65;42.6;33.7;8.9;70.32;03.01.2024 03:51:49;03.01.2024 06:56:53;75.42;60;67.66;75.42;68.53;145.8;97.9;47.9;68.43;02.01.2024 23:59:21;03.01.2024 06:56:53;77.99;60;65.2;77.99;68.02;226.7;199.6;27.9;67.93;02.01.2024 15:01:28;03.01.2024 06:59:30;77.99;63.1;64;76.03;69.44;103.2;77.6;25.7;70.26;02.01.2024 16:07:22;03.01.2024 06:59:00
03.01.2024 09:00:00;03.01.2024 10:00:00;83.9;70;70;78.24;80.56;46.4;18.4;28.6;81.35;03.01.2024 03:15:36;03.01.2024 07:59:00;84.8;75.33;75.33;78.24;81.54;131.8;72.1;73.4;81.54;03.01.2024 06:26:08;03.01.2024 07:59:00;84.31;69;69;82.7;76.92;195.8;165.5;37.5;79.24;02.01.2024 22:14:49;03.01.2024 07:59:30;84.31;71.99;72;78.25;78.2;80.1;67.6;12.5;79.52;03.01.2024 03:21:20;03.01.2024 07:59:00
03.01.2024 10:00:00;03.01.2024 11:00:00;76.99;68.3;69.5;75;73.6;41.9;24.5;17.4;74.57;03.01.2024 03:22:59;03.01.2024 08:59:09;76.81;68.1;68.3;76.81;73.51;133.8;103.3;34.4;74.1;03.01.2024 04:20:39;03.01.2024 08:58:30;79;68;69;79;72.75;222.6;174.3;49.1;74.94;03.01.2024 03:20:56;03.01.2024 08:59:54;76.6;69.75;70.3;74.5;73.49;80.6;65.9;15.7;74.19;03.01.2024 05:10:38;03.01.2024 08:58:21
03.01.2024 11:00:00;03.01.2024 12:00:00;75.1;70.7;70.7;71.7;73.25;33.3;14.9;19.6;74.81;03.01.2024 06:00:07;03.01.2024 09:59:00;76.6;67.67;71.2;74.14;74.02;164.8;118;47.5;74.27;03.01.2024 05:20:40;03.01.2024 09:57:45;76.3;60.1;62.51;74.79;72.95;305.5;247.7;67.8;74.41;02.01.2024 15:54:32;03.01.2024 09:58:15;76.49;70.11;70.8;72.99;73.62;77;68.9;8.1;73.67;03.01.2024 06:12:18;03.01.2024 09:59:29
03.01.2024 12:00:00;03.01.2024 13:00:00;74.06;64.41;72.5;66.09;72.81;39.8;19.7;20.1;72.22;03.01.2024 07:00:07;03.01.2024 10:59:00;81.16;62.8;62.8;70;70.85;279.8;205.2;78.7;70.92;02.01.2024 15:26:04;03.01.2024 10:59:23;74.5;62.31;62.5;69.8;70.35;321.4;244.4;90.2;70.37;02.01.2024 15:09:47;03.01.2024 10:59:48;74.5;65.78;72.96;66.04;71.42;75.7;50.1;25.6;71.41;03.01.2024 06:37:46;03.01.2024 10:59:00
03.01.2024 13:00:00;03.01.2024 14:00:00;72.69;61.9;61.9;65.63;66.11;91.2;24.7;66.5;68.5;02.01.2024 16:45:18;03.01.2024 11:59:29;81.25;61.9;61.9;65.63;68.39;332.9;253.2;87.8;68.49;02.01.2024 15:26:07;03.01.2024 11:59:18;71.9;59.01;61.5;65.63;68.12;311.9;270.3;53.1;68.02;02.01.2024 15:00:55;03.01.2024 11:59:29;81.25;64.3;70.48;64.3;68.54;99.3;55;44.3;68.08;03.01.2024 06:37:50;03.01.2024 11:59:09
03.01.2024 14:00:00;03.01.2024 15:00:00;72.77;66.3;71.07;72.6;70.64;29;19.2;9.8;70.69;03.01.2024 09:41:10;03.01.2024 12:51:48;73.5;66.3;70.23;73.5;69.88;326.9;257.4;73.8;70.41;03.01.2024 07:33:16;03.01.2024 12:59:16;76;65.82;67.01;70;69.96;363.5;290.1;78.1;69.95;02.01.2024 15:01:57;03.01.2024 12:59:44;76;65.62;75.5;71.22;71.11;138.6;105.7;37;70.61;03.01.2024 06:37:57;03.01.2024 12:59:06
03.01.2024 15:00:00;03.01.2024 16:00:00;77.2;68.6;70.09;68.83;72.96;64.7;40;25.1;73.36;03.01.2024 10:45:02;03.01.2024 13:58:10;77.21;66.9;72.49;70.18;72.39;260.9;228.6;33.9;73.29;02.01.2024 16:21:32;03.01.2024 13:59:30;76.95;66.75;72.49;70.5;72.22;386;305.6;82.7;72.82;02.01.2024 16:21:32;03.01.2024 13:59:57;77.2;66.77;66.77;68.83;72.84;147.6;109.7;42.5;74.64;02.01.2024 18:14:37;03.01.2024 13:59:00
03.01.2024 16:00:00;03.01.2024 17:00:00;79.75;69.57;71.2;73.6;75.55;93.5;65.1;28.4;75.74;03.01.2024 11:10:43;03.01.2024 14:56:33;88.36;68.3;87;71.08;75.47;355.5;300.1;57.4;75.78;02.01.2024 15:02:14;03.01.2024 14:56:36;87;68.2;87;74;75.98;447.9;380.9;71.7;76.77;02.01.2024 15:02:14;03.01.2024 14:59:58;79.93;68.99;73.51;77;74.8;166.1;116.3;49.8;75.09;02.01.2024 18:01:57;03.01.2024 14:59:03
03.01.2024 17:00:00;03.01.2024 18:00:00;85.62;80.4;80.7;82.2;83.02;91.7;43.7;48;82.14;03.01.2024 11:52:55;03.01.2024 15:47:07;87;76.25;87;81.85;81.79;307.9;261.3;46.6;82.72;02.01.2024 15:02:14;03.01.2024 15:58:32;87;76.22;87;82.59;82.54;516.1;431.5;87;82.89;02.01.2024 15:02:14;03.01.2024 15:59:10;85.51;76.2;81.9;80.36;81.68;126.9;94.7;32.2;82.18;02.01.2024 18:00:11;03.01.2024 15:59:00
03.01.2024 18:00:00;03.01.2024 19:00:00;91.79;77.9;77.9;91.79;87.65;85.4;26.5;58.9;88.48;02.01.2024 20:29:57;03.01.2024 16:54:19;92;76.67;87;92;83.67;294.9;230.4;65;86.98;02.01.2024 15:02:14;03.01.2024 16:59:17;92.04;76.86;87;92;85.15;548.7;464.2;87;88.12;02.01.2024 15:02:14;03.01.2024 16:59:19;92;77.28;80.35;90.34;83.31;161.1;97.9;63.2;87.69;02.01.2024 16:45:34;03.01.2024 16:59:16
03.01.2024 19:00:00;03.01.2024 20:00:00;88.75;71.11;75.04;84.94;83.55;102.7;48.5;54.6;84.5;02.01.2024 15:44:44;03.01.2024 17:45:01;87;71.11;87;79.21;80.15;350.9;282.2;70.8;83.11;02.01.2024 15:02:14;03.01.2024 17:56:14;88.66;70.54;87;84.62;81.3;577.6;469.9;109.5;83.25;02.01.2024 15:02:14;03.01.2024 17:57:48;86.91;71.11;75.04;84.88;78.94;147.5;99.9;48.1;83.82;02.01.2024 15:51:15;03.01.2024 17:57:48
03.01.2024 20:00:00;03.01.2024 21:00:00;81.78;72;72.9;77.12;76.68;160.2;92;68.2;75.87;03.01.2024 12:43:59;03.01.2024 18:57:37;87;68.19;87;73.23;75.09;342.9;278.4;65.8;75.51;02.01.2024 15:02:14;03.01.2024 18:53:14;87;67.3;87;76.99;76.89;471;408.5;63.3;76.7;02.01.2024 15:02:14;03.01.2024 18:59:10;82.62;67.48;73;75;75.11;149.1;85.2;65.9;76.65;02.01.2024 18:00:13;03.01.2024 18:57:00
03.01.2024 21:00:00;03.01.2024 22:00:00;79.5;67.83;69.3;75.68;73;249;119.8;129.6;70.92;03.01.2024 12:43:10;03.01.2024 19:55:19;79.99;64.69;66.37;76.06;72.27;340.3;259.2;82.8;71.4;02.01.2024 18:00:11;03.01.2024 19:56:22;79.99;66.5;66.5;77;71.85;539.3;426.5;114.8;70.9;02.01.2024 18:00:42;03.01.2024 19:58:10;77.1;64.98;66.37;77.1;70.15;109.7;71.7;38.5;71.01;02.01.2024 18:00:11;03.01.2024 19:59:00
03.01.2024 22:00:00;03.01.2024 23:00:00;73.49;64.49;69;66.8;67.64;209.1;114.3;95;67.86;02.01.2024 16:49:52;03.01.2024 20:58:13;73.49;62.54;69;67.95;67.58;287.9;240.7;47.2;68.94;02.01.2024 16:49:52;03.01.2024 20:58:54;78.5;63.89;68.99;66.65;68;683.3;478.3;212.3;67.88;02.01.2024 15:02:02;03.01.2024 20:58:13;73.38;62.6;63.75;68;67.13;142.6;80.6;62.2;70.23;02.01.2024 18:00:11;03.01.2024 20:59:00
03.01.2024 23:00:00;04.01.2024 00:00:00;67.59;53.69;59.88;62.81;62.62;327;164.9;162.1;58.24;03.01.2024 12:42:47;03.01.2024 21:59:30;67.1;52.5;57.12;62.81;61.97;366.1;258.6;111.3;58.58;03.01.2024 06:07:51;03.01.2024 21:59:51;67.5;52.01;61.61;61.5;61.01;513;395.9;133.6;58.15;02.01.2024 23:01:08;03.01.2024 21:59:37;66.58;52.25;60.24;62.36;61.58;181.2;93;95.8;57.53;03.01.2024 06:38:47;03.01.2024 21:59:51
04.01.2024 00:00:00;04.01.2024 01:00:00;69;47.94;61.7;55.6;59.14;185.4;33.6;155.8;55.03;03.01.2024 16:32:13;03.01.2024 22:58:11;69;47.94;61.7;58.71;59.61;280.6;213.5;69.6;55.2;03.01.2024 15:20:19;03.01.2024 22:59:50;69;47.94;66;59;60.41;348.5;286.1;70.4;54.96;03.01.2024 17:07:51;03.01.2024 22:59:58;69;47.2;62.6;58.71;57.09;99.3;75.4;25.2;55.42;03.01.2024 18:22:02;03.01.2024 22:59:50
04.01.2024 01:00:00;04.01.2024 02:00:00;63;50;56.6;53.6;58.5;228.9;7.8;221.5;52.34;03.01.2024 16:32:16;03.01.2024 23:57:55;64.89;49.3;53.6;50.42;55.89;183.5;90.2;97.6;52.88;03.01.2024 16:46:24;03.01.2024 23:59:11;64.9;49;53.6;49;58.96;236.8;192.7;48.2;53.3;03.01.2024 16:46:24;03.01.2024 23:59:26;61.6;50;60.43;50.42;54.55;96.4;74.7;37.3;52.93;03.01.2024 18:05:05;03.01.2024 23:59:04
04.01.2024 02:00:00;04.01.2024 03:00:00;68;56.39;57.4;56.6;58.57;84;7.1;76.9;58.41;03.01.2024 16:32:19;04.01.2024 00:59:25;68;54.28;64.98;54.44;59.95;104.2;65.1;41.1;58.17;03.01.2024 19:36:52;04.01.2024 00:59:51;68;54.44;64.99;56.6;62.6;194;151.1;55.2;58.98;03.01.2024 18:06:44;04.01.2024 00:59:04;64.42;53.98;60.5;54.44;57.61;79.9;71.5;14.4;57.39;03.01.2024 21:42:00;04.01.2024 00:59:51
04.01.2024 03:00:00;04.01.2024 04:00:00;63.4;57.45;58.2;60.93;59.31;92;8.8;83.2;59.18;03.01.2024 16:32:22;04.01.2024 01:59:00;68;56.32;64.99;60.93;61.14;74.9;55.8;20.5;60.15;03.01.2024 19:36:56;04.01.2024 01:59:00;68;56;64.99;56;62.44;234.1;172.8;73;60.26;03.01.2024 18:06:40;04.01.2024 01:59:31;63.1;56.88;59.1;56.88;59.1;86.2;64.4;23.9;59.16;03.01.2024 22:34:34;04.01.2024 01:59:00
04.01.2024 04:00:00;04.01.2024 05:00:00;65.62;58.5;61.3;58.5;61.64;85.8;7;78.8;61.59;03.01.2024 16:32:25;04.01.2024 02:59:01;69;50.75;50.75;58.5;63.12;100.3;66.2;36.5;61.95;03.01.2024 15:00:17;04.01.2024 02:59:00;69;58.3;64.99;58.5;63.88;204.1;167.5;42.3;60.98;03.01.2024 18:06:35;04.01.2024 02:59:36;66.49;58.5;66;58.5;61.88;78.8;64.6;18.8;61.36;03.01.2024 18:43:45;04.01.2024 02:59:00
04.01.2024 05:00:00;04.01.2024 06:00:00;70;60.5;62.2;61.41;62.67;62.1;12.3;50.5;61.45;03.01.2024 15:20:32;04.01.2024 03:59:04;71.3;59.15;62.2;59.65;64.56;144.8;100.2;54;63.39;03.01.2024 15:20:27;04.01.2024 03:59:04;71.3;59.15;67.5;60.91;65.57;232.9;217.7;34.1;61.43;03.01.2024 18:06:10;04.01.2024 03:59:04;69;53.5;69;61.41;62.01;82.9;62.5;21.4;62.15;03.01.2024 18:43:53;04.01.2024 03:59:04
04.01.2024 06:00:00;04.01.2024 07:00:00;80.6;68.68;75.7;68.68;72.97;97.7;9.6;88.4;72.13;03.01.2024 16:47:38;04.01.2024 04:59:04;80.6;68.82;75.7;72.65;73.69;295;222.5;88.4;72.22;03.01.2024 15:24:26;04.01.2024 04:59:37;80.6;67;77;72.65;76.17;299.7;266;35.8;71.42;03.01.2024 17:24:01;04.01.2024 04:59:05;79.92;67.67;78.43;68.68;72.79;114.5;81.1;37.5;71.57;03.01.2024 18:40:25;04.01.2024 04:59:04
04.01.2024 07:00:00;04.01.2024 08:00:00;89.12;84.21;89.12;86.5;87.14;100.3;21.6;78.8;86.9;03.01.2024 22:07:25;04.01.2024 05:59:30;98.01;82.5;98.01;86.21;87.66;288.2;222.6;69.9;86.93;03.01.2024 19:38:59;04.01.2024 05:59:26;100;80;88;87;89.11;339.8;310.6;32.1;85.82;03.01.2024 16:50:24;04.01.2024 05:59:28;95.89;82.9;95.89;87;86.68;107.6;85.2;28.6;86.73;03.01.2024 18:44:08;04.01.2024 05:59:28
04.01.2024 08:00:00;04.01.2024 09:00:00;111.5;89;91.47;94.95;93;140.8;24.8;116;93.1;03.01.2024 15:00:10;04.01.2024 06:18:06;111.5;87.38;93.5;87.38;94.5;239.7;188.4;52.7;94.18;03.01.2024 17:26:54;04.01.2024 06:57:40;111.5;87.5;91.47;87.5;95.31;365.3;345.4;28.1;92.76;03.01.2024 15:00:10;04.01.2024 06:59:58;97.08;86.8;93.01;87.5;90.88;102.4;72;33.9;90.6;03.01.2024 22:07:15;04.01.2024 06:59:58
04.01.2024 09:00:00;04.01.2024 10:00:00;103.01;86;94.2;86.1;92.1;248.9;131.6;117.7;90.36;03.01.2024 15:00:10;04.01.2024 07:55:42;100.61;85;93.2;85;91.54;159.4;123.1;37.3;90.8;03.01.2024 16:51:03;04.01.2024 07:59:32;106.79;84.7;94.2;86.2;96.81;419.8;406.6;28.8;92.64;03.01.2024 15:00:10;04.01.2024 07:59:53;105;84.7;103.01;84.7;92.56;131.7;123.2;9.1;90.14;03.01.2024 18:48:09;04.01.2024 07:59:40
